overall_rating,potential,wage,release_clause_euro,club_rating,reactions,composure,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,value
63,68,0,0.002432591,65,55,49,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,350000
63,64,0.002202643,0.002692868,69,64,57,53,53,53,58,56,56,56,58,57,57,57,59,58,58,58,59,350000
75,75,0.024229075,0.049988237,78,70,67,62,62,62,61,63,63,63,61,66,66,66,64,72,72,72,64,5000000
61,66,0,0.00249766,69,58,62,60,60,60,60,60,60,60,60,60,60,60,61,61,61,61,61,325000
71,71,0.015418502,0.018955187,70,69,63,68,68,68,72,71,71,71,72,70,70,70,72,66,66,66,72,2500000
53,73,0,0.00158669,60,50,48,53,53,53,50,51,51,51,50,49,49,49,48,43,43,43,48,120000
73,77,0.013215859,0.054493035,71,73,67,68,68,68,73,73,73,73,73,74,74,74,73,71,71,71,73,5000000
66,69,0.004405286,0.007442927,63,54,60,50,50,50,50,49,49,49,50,51,51,51,53,55,55,55,53,675000
67,68,0.00660793,0.004079345,64,65,65,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,625000
58,75,0,0.003143348,64,54,49,58,58,58,58,58,58,58,58,58,58,58,58,57,57,57,58,270000
54,62,0,0.00076081,66,51,50,58,58,58,57,59,59,59,57,58,58,58,56,55,55,55,56,100000
60,76,0,0.003688929,65,51,61,55,55,55,57,58,58,58,57,59,59,59,58,60,60,60,58,400000
69,77,0.013215859,0.015451456,72,68,63,70,70,70,68,69,69,69,68,66,66,66,66,60,60,60,66,1600000
63,63,0.00660793,0.002782964,63,62,67,63,63,63,62,62,62,62,62,62,62,62,63,63,63,63,63,325000
67,67,0.00660793,0.006441861,69,67,55,44,44,44,40,42,42,42,40,42,42,42,43,49,49,49,43,600000
57,65,0,0.000815869,72,51,41,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,110000
64,82,0.011013216,0.023071754,67,61,60,62,62,62,66,64,64,64,66,64,64,64,64,59,59,59,64,975000
64,67,0.00660793,0.005440794,67,58,45,60,60,60,63,61,61,61,63,61,61,61,65,61,61,61,65,475000
66,66,0,0.000285304,65,63,59,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,40000
64,73,0.002202643,0.006942394,71,67,54,52,52,52,56,54,54,54,56,54,54,54,58,55,55,55,58,600000
57,62,0,0.001006071,65,48,55,58,58,58,54,55,55,55,54,51,51,51,52,45,45,45,52,140000
69,76,0.008810573,0.012448257,72,57,58,70,70,70,70,71,71,71,70,71,71,71,72,70,70,70,72,1500000
70,75,0.083700441,0.023071754,75,76,67,70,70,70,71,71,71,71,71,69,69,69,70,60,60,60,70,2400000
64,64,0.004405286,0.003979238,71,69,60,65,65,65,65,66,66,66,65,64,64,64,63,58,58,58,63,425000
68,74,0.002202643,0.010946658,71,60,65,60,60,60,65,66,66,66,65,68,68,68,66,68,68,68,66,1200000
68,72,0.017621145,0.007442927,75,64,51,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,825000
68,68,0.00660793,0.005440794,71,66,59,58,58,58,59,57,57,57,59,58,58,58,61,61,61,61,61,675000
67,67,0.00660793,0.006441861,72,64,66,64,64,64,67,67,67,67,67,67,67,67,67,64,64,64,67,825000
72,78,0.011013216,0.035973312,69,65,52,69,69,69,73,71,71,71,73,72,72,72,73,65,65,65,73,4300000
66,66,0.00660793,0.003383604,67,65,68,58,58,58,59,59,59,59,59,60,60,60,61,62,62,62,61,475000
68,68,0.004405286,0.002127266,67,62,65,66,66,66,66,66,66,66,66,66,66,66,67,68,68,68,67,250000
59,59,0,0.000810864,66,64,70,53,53,53,57,55,55,55,57,58,58,58,60,62,62,62,60,140000
59,70,0,0.001721834,69,45,38,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,210000
66,66,0.00660793,0.002908097,65,66,59,59,59,59,60,59,59,59,60,60,60,60,62,62,62,62,62,475000
58,77,0.004405286,0.002843028,76,60,46,49,49,49,54,51,51,51,54,52,52,52,55,52,52,52,55,230000
73,73,0.04845815,0.036473845,75,71,72,74,74,74,68,70,70,70,68,67,67,67,67,62,62,62,67,4300000
73,73,0.030837004,0.021958386,74,63,23,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,2400000
56,67,0,0.001026093,67,52,57,53,53,53,57,56,56,56,57,57,57,57,57,53,53,53,57,150000
67,75,0.00660793,0.009445059,72,62,63,68,68,68,68,68,68,68,68,67,67,67,68,62,62,62,68,1100000
55,57,0.00660793,0.000735784,71,54,37,44,44,44,48,47,47,47,48,45,45,45,49,46,46,46,49,90000
69,69,0.015418502,0.008443993,71,68,63,67,67,67,68,68,68,68,68,69,69,69,68,69,69,69,68,775000
56,59,0,0.000735784,70,54,40,49,49,49,53,50,50,50,53,49,49,49,52,46,46,46,52,90000
62,70,0.002202643,0.003989249,70,51,49,61,61,61,63,62,62,62,63,61,61,61,62,55,55,55,62,450000
70,79,0.028634361,0.02596265,71,65,69,65,65,65,70,69,69,69,70,69,69,69,70,64,64,64,70,2700000
63,78,0.004405286,0.023071754,70,61,47,64,64,64,64,64,64,64,64,62,62,62,62,53,53,53,62,825000
58,76,0.002202643,0.002467628,76,49,45,59,59,59,56,57,57,57,56,54,54,54,54,47,47,47,54,250000
71,71,0.015418502,0.007442927,69,66,70,47,47,47,45,45,45,45,45,45,45,45,46,49,49,49,46,725000
69,69,0.008810573,0.003613849,70,76,77,68,68,68,69,69,69,69,69,70,70,70,68,65,65,65,68,525000
71,71,0.019823789,0.010446125,65,70,66,66,66,66,71,70,70,70,71,72,72,72,70,70,70,70,70,1400000
72,72,0.013215859,0.01445039,70,69,70,61,61,61,59,60,60,60,59,60,60,60,61,64,64,64,61,1800000
73,74,0.035242291,0.034972245,75,67,73,66,66,66,72,70,70,70,72,71,71,71,73,71,71,71,73,4800000
67,73,0.004405286,0.006441861,69,62,38,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,750000
63,63,0,0.002838022,65,54,60,64,64,64,56,58,58,58,56,54,54,54,55,49,49,49,55,400000
62,72,0,0.003563795,64,42,54,62,62,62,64,63,63,63,64,62,62,62,62,53,53,53,62,500000
71,82,0.04185022,0.035973312,73,63,67,51,51,51,51,51,51,51,51,52,52,52,54,56,56,56,54,3600000
61,61,0,0.000951013,65,61,48,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,140000
58,66,0,0.000951013,63,50,49,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,140000
69,69,0.017621145,0.008443993,71,60,60,70,70,70,67,68,68,68,67,66,66,66,66,61,61,61,66,850000
65,69,0.00660793,0.023071754,71,65,52,57,57,57,59,58,58,58,59,58,58,58,61,59,59,59,61,575000
71,71,0.022026432,0.013949857,71,72,64,72,72,72,72,73,73,73,72,72,72,72,71,69,69,69,71,1800000
70,70,0,0.011447191,67,62,61,66,66,66,71,69,69,69,71,70,70,70,71,69,69,69,71,1700000
61,71,0.002202643,0.003839089,64,52,57,57,57,57,61,59,59,59,61,61,61,61,62,61,61,61,62,400000
69,71,0.046255507,0.009945592,69,63,55,62,62,62,68,65,65,65,68,65,65,65,69,65,65,65,69,1000000
60,73,0.00660793,0.004589888,74,57,65,57,57,57,60,59,59,59,60,59,59,59,61,57,57,57,61,400000
63,79,0,0.00794346,71,54,65,56,56,56,62,61,61,61,62,63,63,63,64,63,63,63,64,750000
69,69,0.008810573,0.009445059,67,63,66,69,69,69,70,70,70,70,70,69,69,69,70,63,63,63,70,1100000
68,68,0.002202643,0.006942394,69,67,69,66,66,66,68,68,68,68,68,69,69,69,69,64,64,64,69,900000
64,79,0.017621145,0.010946658,86,62,60,55,55,55,62,59,59,59,62,59,59,59,63,59,59,59,63,825000
65,69,0,0.003748993,67,60,65,55,55,55,60,57,57,57,60,58,58,58,62,59,59,59,62,575000
71,71,0.019823789,0.011447191,70,65,72,65,65,65,73,70,70,70,73,71,71,71,73,69,69,69,73,1200000
64,72,0.004405286,0.005941328,68,61,51,59,59,59,66,63,63,63,66,63,63,63,65,56,56,56,65,675000
66,66,0.002202643,0.002752932,70,72,52,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,375000
70,70,0.013215859,0.01445039,71,66,58,71,71,71,70,70,70,70,70,67,67,67,67,59,59,59,67,1800000
73,76,0.033039648,0.03246958,76,70,72,53,53,53,55,55,55,55,55,58,58,58,59,64,64,64,59,4200000
62,69,0,0.003233444,65,48,52,58,58,58,63,60,60,60,63,60,60,60,62,57,57,57,62,425000
70,82,0,0.037975444,73,51,53,61,61,61,69,67,67,67,69,71,71,71,69,67,67,67,69,3200000
61,72,0.004405286,0.003503731,77,62,53,53,53,53,54,54,54,54,54,55,55,55,56,57,57,57,56,375000
67,67,0.002202643,0.004289568,65,65,77,68,68,68,66,67,67,67,66,66,66,66,67,64,64,64,67,600000
72,78,0.026431718,0.023071754,73,73,68,62,62,62,64,65,65,65,64,66,66,66,66,69,69,69,66,3700000
70,77,0.052863436,0.023071754,73,64,61,70,70,70,64,67,67,67,64,65,65,65,62,57,57,57,62,2500000
59,81,0,0.004755064,68,65,55,60,60,60,59,59,59,59,59,56,56,56,58,49,49,49,58,350000
54,59,0,0.000530565,66,52,58,55,55,55,52,53,53,53,52,52,52,52,52,47,47,47,52,90000
55,69,0,0.001626732,65,53,52,56,56,56,53,54,54,54,53,52,52,52,50,44,44,44,50,180000
69,73,0.04845815,0.013449324,69,60,69,65,65,65,70,69,69,69,70,70,70,70,70,65,65,65,70,1400000
57,69,0.002202643,0.00136145,79,38,44,41,41,41,38,38,38,38,38,38,38,38,40,41,41,41,40,150000
67,67,0.004405286,0.003233444,68,64,66,61,61,61,65,64,64,64,65,65,65,65,66,65,65,65,66,425000
60,71,0,0.003238449,72,47,45,43,43,43,39,39,39,39,39,37,37,37,40,40,40,40,40,300000
71,71,0.037444934,0.02095732,71,67,68,66,66,66,70,69,69,69,70,71,71,71,72,71,71,71,72,2200000
59,72,0,0.00348371,80,63,61,56,56,56,61,58,58,58,61,58,58,58,61,56,56,56,61,260000
63,69,0.002202643,0.003658897,68,55,55,43,43,43,42,42,42,42,42,44,44,44,44,47,47,47,44,425000
74,74,0.035242291,0.026463183,74,71,70,74,74,74,75,76,76,76,75,75,75,75,73,70,70,70,73,3000000
65,73,0,0.006942394,68,59,60,58,58,58,65,62,62,62,65,63,63,63,65,62,62,62,65,800000
56,63,0.002202643,0.000845901,68,40,41,44,44,44,44,41,41,41,44,41,41,41,45,43,43,43,45,110000
64,67,0.004405286,0.00446976,72,61,61,62,62,62,65,64,64,64,65,64,64,64,65,58,58,58,65,575000
63,77,0,0.023071754,64,53,50,58,58,58,64,62,62,62,64,62,62,62,64,56,56,56,64,800000
55,60,0,0.000530565,67,53,31,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,90000
70,70,0.008810573,0.011947724,71,66,58,52,52,52,55,53,53,53,55,55,55,55,60,60,60,60,60,1300000
71,71,0.022026432,0.01445039,72,62,71,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,1500000
67,70,0.00660793,0.00794346,72,60,54,67,67,67,68,69,69,69,68,68,68,68,67,61,61,61,67,950000
60,61,0,0.001106178,70,57,37,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,170000
56,70,0,0.001806924,67,57,59,55,55,55,58,58,58,58,58,59,59,59,57,57,57,57,57,180000
68,78,0.011013216,0.015951989,73,61,48,69,69,69,65,67,67,67,65,63,63,63,64,58,58,58,64,1500000
60,64,0,0.00167178,63,54,34,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,190000
53,58,0,0.000605645,64,46,29,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,60000
55,68,0,0.001676786,57,50,44,55,55,55,57,56,56,56,57,54,54,54,55,48,48,48,55,160000
60,78,0.002202643,0.004559856,68,52,44,58,58,58,62,61,61,61,62,60,60,60,60,52,52,52,60,425000
72,75,0,0.044982907,72,63,59,71,71,71,73,72,72,72,73,72,72,72,73,69,69,69,73,3900000
68,68,0.002202643,0.003743987,65,61,12,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,525000
62,68,0,0.00408435,64,51,62,58,58,58,63,61,61,61,63,63,63,63,63,59,59,59,63,425000
58,60,0,0.001081151,66,60,58,59,59,59,62,61,61,61,62,62,62,62,61,58,58,58,61,150000
72,77,0.013215859,0.038475977,71,65,64,53,53,53,54,52,52,52,54,53,53,53,55,56,56,56,55,3500000
59,71,0,0.001977106,72,57,58,59,59,59,60,60,60,60,60,59,59,59,60,56,56,56,60,240000
66,69,0,0.005440794,62,58,61,60,60,60,67,65,65,65,67,67,67,67,68,61,61,61,68,800000
66,67,0.002202643,0.004664968,69,65,62,66,66,66,64,65,65,65,64,64,64,64,64,65,65,65,64,600000
59,70,0,0.001892015,69,53,44,51,51,51,56,53,53,53,56,53,53,53,57,52,52,52,57,230000
68,68,0.00660793,0.006942394,69,69,68,69,69,69,62,64,64,64,62,60,60,60,60,55,55,55,60,900000
77,80,0.019577911,0.023071754,77,73,64,72,72,72,76,76,76,76,76,77,77,77,77,77,77,77,77,2481203.671
54,72,0,0.001251333,61,50,40,54,54,54,54,54,54,54,54,51,51,51,51,43,43,43,51,140000
64,64,0.004405286,0.003218428,64,60,58,59,59,59,62,60,60,60,62,60,60,60,64,59,59,59,64,375000
68,71,0.00660793,0.006942394,68,62,64,64,64,64,66,65,65,65,66,65,65,65,66,64,64,64,66,925000
66,66,0,0.001756871,72,64,70,54,54,54,49,50,50,50,49,52,52,52,51,58,58,58,51,260000
63,63,0.002202643,0.00182194,69,65,50,52,52,52,59,57,57,57,59,58,58,58,61,57,57,57,61,290000
71,73,0.008810573,0.031969047,69,72,68,72,72,72,67,70,70,70,67,67,67,67,65,61,61,61,65,2900000
68,75,0.013215859,0.009945592,71,68,44,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,925000
70,73,0.015418502,0.022959452,71,63,68,66,66,66,70,70,70,70,70,71,71,71,70,68,68,68,70,2200000
63,63,0,0.00189702,63,63,67,59,59,59,63,61,61,61,63,62,62,62,63,62,62,62,63,290000
60,61,0.002202643,0.001851972,61,59,55,52,52,52,55,54,54,54,55,55,55,55,58,57,57,57,58,210000
54,54,0.002202643,0.000690736,64,46,47,55,55,55,49,51,51,51,49,47,47,47,47,41,41,41,47,70000
73,73,0.061674009,0.019956253,74,77,73,74,74,74,69,71,71,71,69,69,69,69,66,64,64,64,66,2100000
63,63,0,0.0003754,67,46,70,44,44,44,40,40,40,40,40,41,41,41,42,47,47,47,42,50000
60,69,0,0.001917042,65,54,27,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,240000
65,69,0.002202643,0.00446976,69,67,62,64,64,64,66,66,66,66,66,65,65,65,66,63,63,63,66,575000
73,73,0.022026432,0.023459985,72,75,70,64,64,64,70,69,69,69,70,69,69,69,72,70,70,70,72,3200000
56,59,0,0.000465496,66,51,39,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,80000
70,70,0,0.015951989,73,64,62,54,54,54,54,53,53,53,54,53,53,53,57,58,58,58,57,1400000
65,70,0.002202643,0.005440794,66,58,65,65,65,65,66,66,66,66,66,66,66,66,66,62,62,62,66,725000
57,68,0.004405286,0.001721834,77,41,49,55,55,55,59,57,57,57,59,57,57,57,58,51,51,51,58,170000
67,67,0.008810573,0.00794346,70,62,57,65,65,65,67,67,67,67,67,67,67,67,67,62,62,62,67,825000
55,56,0,0.000400426,62,52,32,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,70000
68,75,0.004405286,0.007442927,68,67,52,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,925000
75,75,0.114537445,0.047485572,76,73,74,71,71,71,75,74,74,74,75,75,75,75,75,72,72,72,75,5000000
67,67,0.004405286,0.004109376,68,64,66,52,52,52,58,56,56,56,58,58,58,58,62,61,61,61,62,575000
70,73,0.013215859,0.017453588,70,62,55,66,66,66,70,69,69,69,70,70,70,70,70,66,66,66,70,2200000
64,70,0,0.007442927,73,58,65,66,66,66,66,65,65,65,66,63,63,63,65,57,57,57,65,625000
56,62,0,0.00090096,55,40,53,41,41,41,42,41,41,41,42,42,42,42,45,45,45,45,45,110000
65,68,0,0.004750059,68,52,66,63,63,63,66,66,66,66,66,68,68,68,67,66,66,66,67,675000
68,68,0.00660793,0.004539835,69,70,38,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,575000
62,75,0,0.005941328,67,56,45,58,58,58,63,60,60,60,63,60,60,60,64,59,59,59,64,525000
51,65,0,0.000650693,63,51,42,44,44,44,47,45,45,45,47,46,46,46,48,45,45,45,48,60000
64,70,0.011013216,0.023071754,66,59,65,62,62,62,64,63,63,63,64,62,62,62,64,61,61,61,64,525000
61,61,0.004405286,0.001341429,66,63,55,40,40,40,33,35,35,35,33,35,35,35,37,41,41,41,37,170000
65,65,0.00660793,0.003658897,63,60,64,58,58,58,63,60,60,60,63,61,61,61,65,62,62,62,65,425000
69,80,0.013215859,0.023071754,69,65,55,70,70,70,70,70,70,70,70,68,68,68,69,60,60,60,69,1800000
67,81,0.008810573,0.023071754,67,61,53,60,60,60,64,62,62,62,64,62,62,62,65,62,62,62,65,1500000
70,74,0.019823789,0.023071754,71,67,64,57,57,57,63,61,61,61,63,63,63,63,66,65,65,65,66,1900000
69,85,0.004405286,0.020456786,68,61,66,54,54,54,62,59,59,59,62,61,61,61,65,62,62,62,65,2100000
56,60,0.002202643,0.001051119,62,50,59,54,54,54,57,56,56,56,57,57,57,57,57,55,55,55,57,100000
55,66,0,0.023071754,62,49,43,53,53,53,53,53,53,53,53,54,54,54,54,55,55,55,54,140000
66,68,0,0.004895213,65,64,61,54,54,54,56,56,56,56,56,57,57,57,59,59,59,59,59,650000
51,62,0,0.000425453,68,47,33,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,50000
62,67,0,0.002607777,64,56,56,43,43,43,39,40,40,40,39,40,40,40,41,43,43,43,41,350000
73,73,0.026431718,0.010946658,71,73,70,60,60,60,65,63,63,63,65,63,63,63,67,64,64,64,67,1100000
63,63,0.004405286,0.023071754,64,62,61,61,61,61,61,60,60,60,61,60,60,60,62,61,61,61,62,270000
63,70,0,0.005440794,60,58,52,56,56,56,60,58,58,58,60,58,58,58,61,57,57,57,61,450000
65,75,0.011013216,0.006942394,65,67,45,54,54,54,59,59,59,59,59,62,62,62,61,64,64,64,61,750000
66,71,0.002202643,0.005440794,69,61,50,53,53,53,54,52,52,52,54,50,50,50,57,52,52,52,57,725000
51,65,0.004405286,0.000820874,77,46,26,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,70000
68,68,0.002202643,0.003533763,65,71,55,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,575000
66,66,0.00660793,0.003503731,73,65,71,62,62,62,64,64,64,64,64,65,65,65,65,65,65,65,65,475000
60,61,0,0.001716828,64,49,49,61,61,61,56,59,59,59,56,55,55,55,54,49,49,49,54,250000
62,70,0.002202643,0.003538769,69,55,49,45,45,45,42,43,43,43,42,42,42,42,45,46,46,46,45,400000
70,70,0.011013216,0.010446125,67,61,63,65,65,65,71,69,69,69,71,72,72,72,70,70,70,70,70,1300000
65,65,0.002202643,0.002437596,63,58,52,44,44,44,43,42,42,42,43,42,42,42,47,47,47,47,47,400000
61,69,0,0.002667841,66,64,39,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,280000
62,64,0.002202643,0.001841962,67,59,26,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,250000
63,69,0.002202643,0.004314595,61,55,61,55,55,55,59,59,59,59,59,62,62,62,61,64,64,64,61,500000
73,76,0.022026432,0.042980775,68,68,68,73,73,73,75,74,74,74,75,74,74,74,75,67,67,67,75,5000000
59,64,0.002202643,0.00174686,68,48,49,61,61,61,60,60,60,60,60,57,57,57,58,51,51,51,58,210000
73,73,0.019577911,0.023071754,70,70,58,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,2481203.671
54,60,0.002202643,0.00076081,64,48,22,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,70000
58,65,0.002202643,0.001691802,64,54,56,57,57,57,59,57,57,57,59,57,57,57,59,55,55,55,59,180000
69,76,0.030837004,0.023071754,68,72,67,61,61,61,63,63,63,63,63,64,64,64,65,68,68,68,65,1200000
66,66,0,0.002132271,66,48,64,62,62,62,65,66,66,66,65,66,66,66,66,64,64,64,66,325000
65,66,0,0.004940261,68,63,66,62,62,62,64,63,63,63,64,63,63,63,65,63,63,63,65,625000
57,73,0.002202643,0.002327479,67,51,48,54,54,54,58,57,57,57,58,56,56,56,58,51,51,51,58,210000
70,70,0.028634361,0.00794346,68,63,66,49,49,49,42,44,44,44,42,44,44,44,45,52,52,52,45,1300000
67,77,0.002202643,0.023071754,67,65,47,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,950000
63,67,0.00660793,0.005440794,76,54,52,64,64,64,62,63,63,63,62,61,61,61,60,54,54,54,60,500000
67,67,0.004405286,0.002282431,66,65,56,69,69,69,71,71,71,71,71,72,72,72,70,68,68,68,70,375000
59,78,0,0.003128332,70,59,48,47,47,47,53,50,50,50,53,50,50,50,53,49,49,49,53,300000
63,68,0,0.023071754,66,57,43,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,350000
71,71,0.026431718,0.02095732,70,64,72,70,70,70,72,73,73,73,72,72,72,72,72,67,67,67,72,2100000
61,69,0,0.00303323,65,56,63,55,55,55,61,58,58,58,61,57,57,57,61,54,54,54,61,375000
